Country Name	Country Code	2023 [YR2023] - Access to electricity (% of population) [EG.ELC.ACCS.ZS]	2023 [YR2023] - Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD]	2023 [YR2023] - Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD]	2023 [YR2023] - Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]	2023 [YR2023] - Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]	2023 [YR2023] - Agricultural land (% of land area) [AG.LND.AGRI.ZS]	2023 [YR2023] - Agricultural land (sq. km) [AG.LND.AGRI.K2]	2023 [YR2023] - Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]	2023 [YR2023] - Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS]	2023 [YR2023] - Armed forces personnel, total [MS.MIL.TOTL.P1]	2023 [YR2023] - Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]	2023 [YR2023] - Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS]	2023 [YR2023] - Compulsory education, duration (years) [SE.COM.DURS]	2023 [YR2023] - Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot]	2023 [YR2023] - Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD]	2023 [YR2023] - Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS]	2023 [YR2023] - Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD]	2023 [YR2023] - Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]	2023 [YR2023] - Ease of doing business rank (1=most business-friendly regulations) [IC.BUS.EASE.XQ]	2023 [YR2023] - Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC]	2023 [YR2023] - Electricity production from coal sources (% of total) [EG.ELC.COAL.ZS]	2023 [YR2023] - Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS]	2023 [YR2023] - Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS]	2023 [YR2023] - Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]	2023 [YR2023] - Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE]	2023 [YR2023] - Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP) [EG.USE.COMM.GD.PP.KD]	2023 [YR2023] - Expense (% of GDP) [GC.XPN.TOTL.GD.ZS]	2023 [YR2023] - Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]	2023 [YR2023] - Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]	2023 [YR2023] - Gini index [SI.POV.GINI]	2023 [YR2023] - Government Effectiveness: Estimate [GE.EST]	2023 [YR2023] - Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24) [SH.HIV.INCD.YG.P3]	2023 [YR2023] - Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49) [SH.HIV.INCD.ZS]	2023 [YR2023] - Incidence of HIV, all (per 1,000 uninfected population) [SH.HIV.INCD.TL.P3]	2023 [YR2023] - Incidence of malaria (per 1,000 population at risk) [SH.MLR.INCD.P3]	2023 [YR2023] - Incidence of tuberculosis (per 100,000 people) [SH.TBS.INCD]	2023 [YR2023] - Income share held by highest 10% [SI.DST.10TH.10]	2023 [YR2023] - Income share held by lowest 10% [SI.DST.FRST.10]	2023 [YR2023] - Individuals using the Internet (% of population) [IT.NET.USER.ZS]	2023 [YR2023] - Individuals using the Internet, female (% of female population) [IT.NET.USER.FE.ZS]	2023 [YR2023] - Individuals using the Internet, male (% of male population) [IT.NET.USER.MA.ZS]	2023 [YR2023] - Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]	2023 [YR2023] - Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]	2023 [YR2023] - Labor force, total [SL.TLF.TOTL.IN]	2023 [YR2023] - Life expectancy at birth, total (years) [SP.DYN.LE00.IN]	2023 [YR2023] - Livestock production index (2014-2016 = 100) [AG.PRD.LVSK.XD]	2023 [YR2023] - Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]	2023 [YR2023] - Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS]	2023 [YR2023] - New businesses registered (number) [IC.BUS.NREG]	2023 [YR2023] - Number of infant deaths [SH.DTH.IMRT]	2023 [YR2023] - Number of neonatal deaths [SH.DTH.NMRT]	2023 [YR2023] - Number of maternal deaths [SH.MMR.DTHS]	2023 [YR2023] - People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS]	2023 [YR2023] - Physicians (per 1,000 people) [SH.MED.PHYS.ZS]	2023 [YR2023] - PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]	2023 [YR2023] - PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]	2023 [YR2023] - Population growth (annual %) [SP.POP.GROW]	2023 [YR2023] - Population density (people per sq. km of land area) [EN.POP.DNST]	2023 [YR2023] - Population ages 65 and above, total [SP.POP.65UP.TO]	2023 [YR2023] - Population ages 15-64, total [SP.POP.1564.TO]	2023 [YR2023] - Population ages 15-64, male [SP.POP.1564.MA.IN]	2023 [YR2023] - Population ages 15-64, female [SP.POP.1564.FE.IN]	2023 [YR2023] - Population ages 0-14, total [SP.POP.0014.TO]	2023 [YR2023] - Population ages 0-14, male [SP.POP.0014.MA.IN]	2023 [YR2023] - Population ages 0-14, female [SP.POP.0014.FE.IN]	2023 [YR2023] - Population ages 65 and above, male [SP.POP.65UP.MA.IN]	2023 [YR2023] - Population ages 65 and above, female [SP.POP.65UP.FE.IN]	2023 [YR2023] - Population in largest city [EN.URB.LCTY]	2023 [YR2023] - Population, total [SP.POP.TOTL]	2023 [YR2023] - Population, male [SP.POP.TOTL.MA.IN]	2023 [YR2023] - Population, female [SP.POP.TOTL.FE.IN]	2023 [YR2023] - Pupil-teacher ratio, primary [SE.PRM.ENRL.TC.ZS]	2023 [YR2023] - Pupil-teacher ratio, secondary [SE.SEC.ENRL.TC.ZS]	2023 [YR2023] - Pupil-teacher ratio, tertiary [SE.TER.ENRL.TC.ZS]	2023 [YR2023] - Rail lines (total route-km) [IS.RRS.TOTL.KM]	2023 [YR2023] - Railways, passengers carried (million passenger-km) [IS.RRS.PASG.KM]	2023 [YR2023] - Railways, goods transported (million ton-km) [IS.RRS.GOOD.MT.K6]	2023 [YR2023] - Rural population [SP.RUR.TOTL]	2023 [YR2023] - Surface area (sq. km) [AG.SRF.TOTL.K2]	2023 [YR2023] - Urban population [SP.URB.TOTL]
Middle East & North Africa (excluding high income)	MNA	..	..	..	9.07898725767931	47.6612824207722	..	..	10.1759723190554	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.70665764216232	18.4890542818594	125240846	..	..	..	..	..	..	..	..	..	..	..	..	1.53860318855268	..	24956868	274886034	138961703	135924334	131014209	67079047	63935160	11267549	13689322	..	430857111	217308298	213548814	..	..	..	..	..	..	160247467	..	270609644
Middle East & North Africa (IDA & IBRD countries)	TMN	..	..	..	9.11084575047872	47.4581155436027	..	..	10.2162826989462	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	74	..	..	9.32217375928322	18.4890542818594	125240846	..	..	..	..	..	..	..	..	..	..	..	..	1.52797513138381	..	24771245	271887437	137475853	134411587	129032654	66068452	62964200	11185764	13585483	..	425691336	214730069	210961268	..	..	..	..	..	..	159089404	..	266601932
Middle income	MIC	..	..	..	13.1148876677187	37.9760046003821	..	..	8.76695425313578	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6.02596684380969	38.3690677761478	2635264265	..	..	..	..	..	..	..	..	..	..	..	..	0.798944949035032	..	509536978	3885179888	1973297891	1911882016	1475436093	762798632	712637457	228460746	281076233	..	5870152963	2964557276	2905595694	..	..	..	..	..	..	2685295545	..	3183101044
North America	NAC	..	..	..	27.4782979080591	26.9129143442847	..	..	..	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	97.3	..	..	3.99766999081457	46.5727257742748	192659372	..	..	..	..	..	..	..	..	..	..	..	..	0.752693589487848	..	66755445	242938792	121990175	120948619	65381909	33446339	31935569	30303193	36452253	..	375076145	185739706	189336441	..	..	..	..	..	..	63210418	..	311865727
Not classified	INX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
OECD members	OED	..	..	..	28.3457973234081	26.2801338195452	..	..	..	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.67767862615429	44.8321934916481	698352829	..	..	..	..	..	..	..	..	..	..	..	..	0.547368346682646	..	253897190	895713700	448986328	446727378	235394759	120425742	114969017	112459356	141437837	..	1385005653	681871421	703134229	..	..	..	..	..	..	253665277	..	1131340376
Other small states	OSS	..	..	..	14.2320532424496	35.5009070255922	..	..	2.68783503825256	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.22934419929261	40.1925968424801	6469888	..	..	..	..	..	..	..	..	..	..	..	..	1.0317188415752	..	1353576	9510757	5029208	4481549	3376405	1723445	1652962	585058	768521	..	14240737	7337708	6903027	..	..	..	..	..	..	5770258	..	8470479
Pacific island small states	PSS	..	..	..	8.07353338342853	55.9134075697643	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	41.2012370673541	1029856	..	..	..	..	..	..	..	..	..	..	..	..	1.46679504770522	..	131832	1632891	819546	813347	913005	470484	442519	60050	71781	..	2677728	1350081	1327648	..	..	..	..	..	..	1611417	..	1066311
Post-demographic dividend	PST	..	..	..	32.63392404402	23.9753220890455	..	..	..	..	..	..	..	11	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.09396758978883	46.2738138732802	559279873	..	..	..	..	..	..	..	..	..	..	..	..	0.459850848475369	..	233274711	714822743	358833060	355989687	171381055	87845614	83535439	102739758	130534958	..	1119478514	549418433	570060079	..	..	..	..	..	..	197978207	..	921500307
Pre-demographic dividend	PRE	..	..	..	5.17749979268118	78.6152580600458	..	..	16.798545771368	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.25489433206418	43.898804096649	386449124	..	..	..	..	..	..	..	..	..	..	..	..	2.66837438012021	..	30021403	579843635	288516221	291327424	455845570	230416680	225428892	13355515	16665889	..	1065710613	532288410	533422205	..	..	..	..	..	..	595216686	..	470493927
Small states	SST	..	..	..	13.223258372681	37.9595284884424	..	..	..	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	77.7	..	..	4.38984017487675	40.803410629403	8777032	..	..	..	..	..	..	..	..	..	..	..	..	1.03017953121886	..	1756847	13286037	6904468	6381572	5043317	2577097	2466220	762743	994108	..	20086203	10244309	9841894	..	..	..	..	..	..	9061297	..	11024906
South Asia	SAS	..	..	..	9.90555926735305	40.1767237871022	..	..	15.9819396919708	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.11475951738199	28.396565158804	776887503	..	..	..	..	..	..	..	..	..	..	..	..	1.00041936115807	..	127945930	1291657811	661929713	629728099	518945791	268947640	249998151	60358422	67587507	..	1938549529	991235775	947313755	..	..	..	..	..	..	1234617651	..	703931878
South Asia (IDA & IBRD)	TSA	..	..	..	9.90555926735305	40.1767237871022	..	..	15.9819396919708	..	..	..	..	9	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.11475951738199	28.396565158804	776887503	..	..	..	..	..	..	..	..	..	..	..	..	1.00041936115807	..	127945930	1291657811	661929713	629728099	518945791	268947640	249998151	60358422	67587507	..	1938549529	991235775	947313755	..	..	..	..	..	..	1234617651	..	703931878
Sub-Saharan Africa	SSF	..	..	..	5.50135584266275	75.0057411285268	..	..	17.2234830190824	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	36.7	..	..	7.05298238454743	46.1070363757634	483927000	..	..	..	..	..	..	..	..	..	..	..	..	2.53534251020015	..	37849602	688004977	341603516	346401472	516043232	260849328	255193908	16473585	21376017	..	1241897817	618926424	622971393	..	..	..	..	..	..	708996518	..	532901299
Sub-Saharan Africa (excluding high income)	SSA	..	..	..	5.50053334537228	75.0106869896377	..	..	17.238664110636	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.08997860293297	46.1070363757634	483927000	..	..	..	..	..	..	..	..	..	..	..	..	2.53560214156516	..	37839429	687922909	341559062	346363857	516015700	260835342	255180361	16469085	21370344	..	1241778044	618863484	622914559	..	..	..	..	..	..	708947195	..	532830849
Sub-Saharan Africa (IDA & IBRD countries)	TSS	..	..	..	5.50135584266275	75.0057411285268	..	..	17.2234830190824	..	..	..	..	8	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	36.7	..	..	7.05298238454743	46.1070363757634	483927000	..	..	..	..	..	..	..	..	..	..	..	..	2.53534251020015	..	37849602	688004977	341603516	346401472	516043232	260849328	255193908	16473585	21376017	..	1241897817	618926424	622971393	..	..	..	..	..	..	708996518	..	532901299
Upper middle income	UMC	..	..	..	17.1431702223517	29.5927366606794	..	..	7.08703599054003	..	..	..	..	10	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	80	..	..	5.0005990309131	42.5990128486154	1408391684	..	..	..	..	..	..	..	..	..	..	..	..	0.26178009985604	..	328361280	1915405819	972120581	943285246	566821000	295388734	271432262	144908027	183453247	..	2810588102	1412417347	1398170757	..	..	..	..	..	..	878948653	..	1929883075
																																																																																	
																																																																																	
																																																																																	
Data from database: World Development Indicators																																																																																	
Last Updated: 11/13/2024																																																																																	
